Dataset_name,Model_name,Calibration_metric,num_classes,num_instances,dataset_type,class_imbalance_ratio,actual_predictions_entropy,Confidence_Mean,Confidence_Median,Confidence_Std,Confidence_Var,Confidence_Entropy,Confidence_Skewness,Confidence_Kurtosis,Confidence_Min,Confidence_Max,Classification_Log_loss,Classification_Accuracy,Classification_Precision_Micro,Classification_Precision_Macro,Classification_Precision_Weighted,Classification_Recall_Micro,Classification_Recall_Macro,Classification_Recall_Weighted,Classification_F1_Micro,Classification_F1_Macro,Classification_F1_Weighted,ECE_before,MCE_before,ConfECE_before,brier_score_before,Wasserstein_Mean,Wasserstein_Median,Wasserstein_Std,Wasserstein_Var,Wasserstein_Entropy,Wasserstein_Skewness,Wasserstein_Kurtosis,Wasserstein_Min,Wasserstein_Max,KL_Divergence_Mean,KL_Divergence_Median,KL_Divergence_Std,KL_Divergence_Var,KL_Divergence_Entropy,KL_Divergence_Skewness,KL_Divergence_Kurtosis,KL_Divergence_Min,KL_Divergence_Max,Jensen_Shannon_Mean,Jensen_Shannon_Median,Jensen_Shannon_Std,Jensen_Shannon_Var,Jensen_Shannon_Entropy,Jensen_Shannon_Skewness,Jensen_Shannon_Kurtosis,Jensen_Shannon_Min,Jensen_Shannon_Max,Bhattacharyya_Mean,Bhattacharyya_Median,Bhattacharyya_Std,Bhattacharyya_Var,Bhattacharyya_Entropy,Bhattacharyya_Skewness,Bhattacharyya_Kurtosis,Bhattacharyya_Min,Bhattacharyya_Max,Best_Cal
cars1,ADABOOST,brier_score,3,79,1,3.5,1.08336,0.29514,0.20661,0.29188,0.08519,5.47183,0.5998,-0.88608,0.0,1.0,0.90664,0.78481,0.78481,0.64697,0.75259,0.78481,0.61012,0.78481,0.78481,0.59188,0.74762,0.05895,0.19464,0.05895,0.30178,0.04388,0.05063,0.01329,0.00018,1.51266,-0.63069,-1.5,0.02532,0.0557,6.38509,6.71745,2.45638,6.03381,1.47074,-0.20048,-1.5,3.22427,9.21355,0.52118,0.52204,0.04675,0.00219,1.57914,-0.02759,-1.5,0.4635,0.578,0.41948,0.37964,0.07655,0.00586,1.56169,0.63972,-1.5,0.35223,0.52658,MIXANDMATCH
cars1,DECISION_TREE,brier_score,3,79,1,3.5,1.28957,0.31747,0.02117,0.3502,0.12264,5.33136,0.54371,-1.29689,0.02117,0.98942,0.73583,0.74684,0.74684,0.63544,0.74103,0.74684,0.6267,0.74684,0.74684,0.62566,0.74091,0.07861,0.09883,0.07861,0.37466,0.01688,0.02532,0.01194,0.00014,1.0,-0.70711,-1.5,0.0,0.02532,2.7248,2.76509,2.14882,4.61745,0.9915,-0.02812,-1.5,0.07312,5.33618,0.30052,0.32778,0.12627,0.01594,1.44476,-0.31378,-1.5,0.13406,0.43972,0.14096,0.13678,0.1019,0.01038,1.14006,0.06141,-1.5,0.01829,0.2678,AdaptiveTemperatureScaling
cars1,GRADIENT_BOOSTING,brier_score,3,79,1,3.5,1.31789,0.27703,0.09525,0.31959,0.10214,5.33188,0.84015,-0.80277,0.00965,0.99165,0.54687,0.74684,0.74684,0.62829,0.75471,0.74684,0.6216,0.74684,0.74684,0.61589,0.74556,0.09846,0.39616,0.09846,0.31651,0.03797,0.0481,0.01432,0.00021,1.468,-0.70711,-1.5,0.01772,0.0481,2.17142,2.10608,1.10451,1.21994,1.38739,0.08853,-1.5,0.85253,3.55565,0.3821,0.45833,0.12185,0.01485,1.50371,-0.69356,-1.5,0.21014,0.47782,0.21057,0.2686,0.11339,0.01286,1.32481,-0.63361,-1.5,0.0521,0.31102,PLATT
cars1,NAIVE_BAYES,brier_score,3,79,1,3.5,1.39563,0.37177,0.3786,0.33583,0.11278,5.52319,0.11965,-1.54096,7e-05,1.0,1.00289,0.6962,0.6962,0.67895,0.79079,0.6962,0.67262,0.6962,0.6962,0.63571,0.71305,0.09694,0.36683,0.09694,0.40547,0.02954,0.02785,0.01041,0.00011,1.4952,0.23888,-1.5,0.01772,0.04304,3.85196,4.66912,2.32303,5.39648,1.25249,-0.48412,-1.5,0.68768,6.19909,0.43783,0.41309,0.05603,0.00314,1.57339,0.57625,-1.5,0.38501,0.51539,0.2759,0.23748,0.0911,0.0083,1.50927,0.55757,-1.5,0.18861,0.4016,BETA
cars1,RANDOM_FOREST,brier_score,3,79,1,3.5,1.21365,0.35379,0.20077,0.27094,0.07341,5.89388,0.66787,-1.12457,0.09749,0.92465,0.57589,0.74684,0.74684,0.62594,0.72465,0.74684,0.59864,0.74684,0.74684,0.60885,0.73292,0.10986,0.21926,0.10986,0.31768,0.02954,0.03038,0.00932,9e-05,1.51008,-0.13494,-1.5,0.01772,0.04051,0.86586,1.09147,0.58073,0.33724,1.13743,-0.5241,-1.5,0.06918,1.43694,0.34886,0.43856,0.147,0.02161,1.43589,-0.68809,-1.5,0.14159,0.46643,0.17946,0.23619,0.11099,0.01232,1.21596,-0.63317,-1.5,0.02434,0.27784,DIRICHLET
cars1,SVM,brier_score,3,79,1,3.5,1.18968,0.35746,0.26374,0.31509,0.09928,5.59378,0.27312,-1.35492,0.0,0.95182,0.63395,0.70886,0.70886,0.6,0.68608,0.70886,0.56718,0.70886,0.70886,0.57875,0.69342,0.04094,0.13501,0.04094,0.36435,0.02363,0.02532,0.00632,4e-05,1.53062,-0.38224,-1.5,0.01519,0.03038,1.07732,0.9051,0.83599,0.69888,1.10441,0.30027,-1.5,0.15048,2.17639,0.35301,0.41183,0.10994,0.01209,1.50808,-0.64941,-1.5,0.19896,0.44823,0.17065,0.2088,0.09384,0.00881,1.31647,-0.54264,-1.5,0.0415,0.26165,AdaptiveTemperatureScaling
cars1,XGBOOST,brier_score,3,79,1,3.5,1.28056,0.36872,0.18027,0.25629,0.06569,5.99594,1.07504,-0.32579,0.18027,0.91852,0.62522,0.74684,0.74684,0.63518,0.73481,0.74684,0.6267,0.74684,0.74684,0.62869,0.73946,0.13508,0.34045,0.13508,0.33443,0.03376,0.03038,0.0086,7e-05,1.53951,0.52819,-1.5,0.02532,0.04557,1.09738,0.93426,0.28855,0.08326,1.53726,0.6673,-1.5,0.855,1.50287,0.38018,0.40948,0.10592,0.01122,1.52565,-0.39382,-1.5,0.23831,0.49274,0.19569,0.20317,0.09361,0.00876,1.40501,-0.11935,-1.5,0.07749,0.30641,PLATT
cars1,ADABOOST,log_loss,3,79,1,3.5,1.32658,0.31622,0.2972,0.29889,0.08933,5.54352,0.31768,-1.50467,0.00123,0.8716,0.51044,0.72152,0.72152,0.56538,0.71871,0.72152,0.56803,0.72152,0.72152,0.56555,0.71946,0.09756,0.38637,0.09756,0.3073,0.01941,0.01519,0.00597,4e-05,1.52036,0.70711,-1.5,0.01519,0.02785,1.11303,1.56448,0.67469,0.45521,1.22872,-0.7041,-1.5,0.15932,1.61528,0.3625,0.40695,0.12025,0.01446,1.49838,-0.50392,-1.5,0.19812,0.48244,0.18427,0.20018,0.11074,0.01226,1.27721,-0.21258,-1.5,0.04138,0.31124,VECTORSCALING
cars1,DECISION_TREE,log_loss,3,79,1,3.5,1.28957,0.35199,0.14121,0.30223,0.09134,5.84252,1.0714,-0.61811,0.14121,0.95229,0.68244,0.74684,0.74684,0.63544,0.74103,0.74684,0.6267,0.74684,0.74684,0.62566,0.74091,0.07998,0.19977,0.07998,0.37841,0.03207,0.0481,0.02267,0.00051,1.0,-0.70711,-1.5,0.0,0.0481,1.70744,1.4833,1.33174,1.77352,1.0864,0.2477,-1.5,0.20007,3.43896,0.44704,0.51482,0.14157,0.02004,1.50563,-0.60838,-1.5,0.25,0.57631,0.32218,0.39571,0.17125,0.02932,1.33624,-0.56493,-1.5,0.08558,0.48524,MATRIXSCALING
cars1,GRADIENT_BOOSTING,log_loss,3,79,1,3.5,1.31789,0.27703,0.09525,0.31959,0.10214,5.33188,0.84015,-0.80277,0.00965,0.99165,0.54687,0.74684,0.74684,0.62829,0.75471,0.74684,0.6216,0.74684,0.74684,0.61589,0.74556,0.09846,0.39616,0.09846,0.31651,0.03797,0.0481,0.01432,0.00021,1.468,-0.70711,-1.5,0.01772,0.0481,2.17142,2.10608,1.10451,1.21994,1.38739,0.08853,-1.5,0.85253,3.55565,0.3821,0.45833,0.12185,0.01485,1.50371,-0.69356,-1.5,0.21014,0.47782,0.21057,0.2686,0.11339,0.01286,1.32481,-0.63361,-1.5,0.0521,0.31102,PLATT
cars1,NAIVE_BAYES,log_loss,3,79,1,3.5,1.4181,0.37049,0.37621,0.33654,0.11326,5.49828,0.08524,-1.60117,0.0,0.95854,0.67323,0.6962,0.6962,0.66115,0.78166,0.6962,0.67262,0.6962,0.6962,0.63243,0.71161,0.1473,0.4022,0.1473,0.40757,0.02869,0.02785,0.01139,0.00013,1.46833,0.1107,-1.5,0.01519,0.04304,3.76932,4.77466,2.03282,4.13237,1.32452,-0.62087,-1.5,0.93416,5.59915,0.43788,0.50361,0.11605,0.01347,1.5302,-0.66789,-1.5,0.27479,0.53525,0.30601,0.39712,0.14808,0.02193,1.38071,-0.69001,-1.5,0.09716,0.42374,PLATT
cars1,RANDOM_FOREST,log_loss,3,79,1,3.5,1.23749,0.29144,0.08387,0.32382,0.10486,5.44348,0.85795,-0.92425,0.02587,0.98119,0.55732,0.74684,0.74684,0.6186,0.7269,0.74684,0.59864,0.74684,0.74684,0.60603,0.73486,0.10925,0.50167,0.10925,0.3253,0.02869,0.03038,0.00835,7e-05,1.52057,-0.2952,-1.5,0.01772,0.03797,0.57846,0.70692,0.34834,0.12134,1.25217,-0.50301,-1.5,0.10237,0.9261,0.3541,0.41482,0.12931,0.01672,1.47736,-0.60084,-1.5,0.17435,0.47312,0.17278,0.20057,0.10136,0.01027,1.28157,-0.3907,-1.5,0.0371,0.28066,TEMPERATURESCALING
cars1,SVM,log_loss,3,79,1,3.5,1.18968,0.36148,0.28254,0.31216,0.09744,5.61197,0.21707,-1.40971,0.0,0.95541,0.62798,0.70886,0.70886,0.6,0.68608,0.70886,0.56718,0.70886,0.70886,0.57875,0.69342,0.0783,0.26204,0.0783,0.36621,0.02532,0.02532,0.00827,7e-05,1.50584,-0.0006,-1.5,0.01519,0.03544,0.53654,0.70909,0.30425,0.09257,1.28746,-0.66828,-1.5,0.10892,0.79162,0.34577,0.42039,0.11952,0.01429,1.48835,-0.69313,-1.5,0.17711,0.43981,0.16418,0.21515,0.08968,0.00804,1.31371,-0.66893,-1.5,0.03813,0.23927,AdaptiveTemperatureScaling
cars1,XGBOOST,log_loss,3,79,1,3.5,1.32658,0.28662,0.10711,0.3286,0.10798,5.38696,0.90715,-0.75078,0.00717,0.9935,0.60012,0.77215,0.77215,0.66969,0.76934,0.77215,0.67134,0.77215,0.77215,0.66885,0.7698,0.14763,0.64257,0.14763,0.34004,0.03291,0.02785,0.01094,0.00012,1.50862,0.59489,-1.5,0.02278,0.0481,1.57526,2.07424,1.09382,1.19644,1.07409,-0.58934,-1.5,0.05773,2.59381,0.36214,0.44162,0.1695,0.02873,1.39862,-0.60026,-1.5,0.12655,0.51825,0.21366,0.25237,0.14782,0.02185,1.12012,-0.37482,-1.5,0.0164,0.37222,PLATT
cirrhosis,ADABOOST,ECE,3,84,1,9.4,0.0,0.53894,0.45226,0.12497,0.01562,6.35744,1.83605,3.51019,0.44898,0.94057,0.85766,0.55952,0.55952,0.18651,0.31307,0.55952,0.33333,0.55952,0.55952,0.23919,0.40149,0.01173,0.01173,0.01173,0.53573,0.01825,0.02381,0.00959,9e-05,1.3377,-0.67459,-1.5,0.00476,0.02619,0.67096,0.725,0.30475,0.09287,1.42027,-0.26042,-1.5,0.27365,1.01423,0.37532,0.39666,0.08803,0.00775,1.54358,-0.34931,-1.5,0.25843,0.47088,0.17479,0.1802,0.08309,0.0069,1.40814,-0.09745,-1.5,0.07043,0.27373,PLATT
cirrhosis,DECISION_TREE,ECE,3,84,1,9.4,1.23535,0.47694,0.31251,0.24559,0.06031,6.21761,0.82404,-1.32095,0.31251,0.84374,0.83329,0.69048,0.69048,0.50109,0.70223,0.69048,0.48116,0.69048,0.69048,0.48899,0.69368,0.00299,0.00299,0.00299,0.47535,0.04286,0.05,0.02103,0.00044,1.38215,-0.47018,-1.5,0.01429,0.06429,0.43888,0.18382,0.36951,0.13654,1.11076,0.70651,-1.5,0.17142,0.96139,0.28478,0.22974,0.0966,0.00933,1.50624,0.66967,-1.5,0.20401,0.42059,0.10235,0.05624,0.07489,0.00561,1.22564,0.69014,-1.5,0.04283,0.20797,TEMPERATURESCALING
cirrhosis,GRADIENT_BOOSTING,ECE,3,84,1,9.4,0.94029,0.34996,0.24511,0.24795,0.06148,6.064,1.06299,0.03629,0.10685,0.96544,0.58893,0.78571,0.78571,0.52099,0.73761,0.78571,0.54455,0.78571,0.78571,0.53114,0.75907,0.04535,0.15216,0.04535,0.32639,0.03968,0.04524,0.01139,0.00013,1.52049,-0.61563,-1.5,0.02381,0.05,6.14746,6.07761,0.8561,0.73291,1.57098,0.12185,-1.5,5.13563,7.22915,0.54897,0.51124,0.06589,0.00434,1.57481,0.67114,-1.5,0.49404,0.64162,0.54372,0.43378,0.19291,0.03721,1.49898,0.66976,-1.5,0.38246,0.81492,PLATT
cirrhosis,NAIVE_BAYES,ECE,3,84,1,9.4,0.84688,0.49034,0.38811,0.20066,0.04027,6.2758,0.64114,-0.64354,0.25532,1.0,1.58012,0.63095,0.63095,0.40699,0.58222,0.63095,0.4191,0.63095,0.63095,0.40449,0.59455,0.01352,0.04879,0.01352,0.49027,0.03572,0.0381,0.00337,1e-05,1.57838,-0.70711,-1.5,0.03095,0.0381,12.65608,11.80121,1.27188,1.61768,1.57783,0.70455,-1.5,11.71296,14.45407,0.56942,0.53589,0.06462,0.00418,1.57587,0.63856,-1.5,0.51255,0.65981,0.62777,0.46843,0.23716,0.05624,1.48817,0.70452,-1.5,0.45186,0.96303,MIXANDMATCH
cirrhosis,RANDOM_FOREST,ECE,3,84,1,9.4,0.9183,0.33513,0.22454,0.27041,0.07312,5.96161,1.00878,-0.27496,0.06103,0.97638,0.58479,0.78571,0.78571,0.52381,0.73895,0.78571,0.54122,0.78571,0.78571,0.52923,0.7574,0.02314,0.05969,0.02314,0.32655,0.02063,0.02381,0.0081,7e-05,1.46042,-0.5282,-1.5,0.00952,0.02857,0.47727,0.40144,0.16041,0.02573,1.50701,0.60347,-1.5,0.33003,0.70035,0.3113,0.29092,0.03748,0.0014,1.57475,0.65489,-1.5,0.27912,0.36386,0.10939,0.09347,0.03019,0.00091,1.53238,0.64445,-1.5,0.08305,0.15166,VECTORSCALING
cirrhosis,SVM,ECE,3,84,1,9.4,0.98523,0.38695,0.36059,0.27996,0.07838,5.97078,0.33035,-1.08405,0.02628,0.97794,0.67138,0.67857,0.67857,0.46528,0.68056,0.67857,0.49402,0.67857,0.67857,0.46596,0.66162,0.02593,0.04039,0.02593,0.39594,0.05555,0.08333,0.03928,0.00154,1.0,-0.70711,-1.5,0.0,0.08333,9.70455,13.83937,6.10321,37.24916,1.19107,-0.70527,-1.5,1.0758,14.19848,0.5973,0.55979,0.05412,0.00293,1.57916,0.70669,-1.5,0.55828,0.67383,0.71238,0.53817,0.24872,0.06186,1.50207,0.70701,-1.5,0.53485,1.06412,MIXANDMATCH
cirrhosis,XGBOOST,ECE,3,84,1,9.4,0.95871,0.37424,0.35766,0.26907,0.0724,5.96583,0.32906,-0.91594,0.0,1.0,1.00399,0.72619,0.72619,0.47917,0.68155,0.72619,0.50576,0.72619,0.72619,0.49179,0.70274,0.09014,0.22222,0.09014,0.37076,0.04206,0.04048,0.01365,0.00019,1.50837,0.1724,-1.5,0.02619,0.05952,2.47366,1.4039,1.71527,2.94215,1.26279,0.69292,-1.5,1.12308,4.89399,0.45901,0.46946,0.0189,0.00036,1.58373,-0.66049,-1.5,0.43248,0.47508,0.29205,0.29095,0.01959,0.00038,1.58172,0.08406,-1.5,0.26863,0.31657,HISTOGRM
cirrhosis,ADABOOST,MCE,3,84,1,9.4,0.0,0.53894,0.45226,0.12497,0.01562,6.35744,1.83605,3.51019,0.44898,0.94057,0.85766,0.55952,0.55952,0.18651,0.31307,0.55952,0.33333,0.55952,0.55952,0.23919,0.40149,0.01173,0.01173,0.01173,0.53573,0.01825,0.02381,0.00959,9e-05,1.3377,-0.67459,-1.5,0.00476,0.02619,0.67096,0.725,0.30475,0.09287,1.42027,-0.26042,-1.5,0.27365,1.01423,0.37532,0.39666,0.08803,0.00775,1.54358,-0.34931,-1.5,0.25843,0.47088,0.17479,0.1802,0.08309,0.0069,1.40814,-0.09745,-1.5,0.07043,0.27373,PLATT
cirrhosis,DECISION_TREE,MCE,3,84,1,9.4,1.23535,0.47694,0.31251,0.24559,0.06031,6.21761,0.82404,-1.32095,0.31251,0.84374,0.83329,0.69048,0.69048,0.50109,0.70223,0.69048,0.48116,0.69048,0.69048,0.48899,0.69368,0.00299,0.00299,0.00299,0.47535,0.04286,0.05,0.02103,0.00044,1.38215,-0.47018,-1.5,0.01429,0.06429,0.43888,0.18382,0.36951,0.13654,1.11076,0.70651,-1.5,0.17142,0.96139,0.28478,0.22974,0.0966,0.00933,1.50624,0.66967,-1.5,0.20401,0.42059,0.10235,0.05624,0.07489,0.00561,1.22564,0.69014,-1.5,0.04283,0.20797,TEMPERATURESCALING
cirrhosis,GRADIENT_BOOSTING,MCE,3,84,1,9.4,0.89262,0.32943,0.16534,0.25267,0.06384,6.02511,1.24242,0.39913,0.1374,0.94975,0.56817,0.80952,0.80952,0.55349,0.77111,0.80952,0.55873,0.80952,0.80952,0.55008,0.78173,0.06102,0.08079,0.06102,0.30568,0.02778,0.03333,0.01139,0.00013,1.44597,-0.6153,-1.5,0.0119,0.0381,10.54304,7.91558,7.38026,54.46819,1.23189,0.4889,-1.5,3.10894,20.60461,0.62355,0.58794,0.11092,0.0123,1.56257,0.44845,-1.5,0.50905,0.77365,0.89215,0.53533,0.56483,0.31903,1.31657,0.69548,-1.5,0.45165,1.68948,MIXANDMATCH
cirrhosis,NAIVE_BAYES,MCE,3,84,1,9.4,1.54181,0.65903,0.67106,0.02857,0.00082,6.39096,-0.27025,-1.75975,0.6232,0.6884,1.07945,0.41667,0.41667,0.46934,0.63707,0.41667,0.41059,0.41667,0.41667,0.37643,0.49083,0.04564,0.04564,0.04564,0.65368,0.03651,0.04762,0.01918,0.00037,1.3377,-0.67459,-1.5,0.00952,0.05238,0.72088,0.67357,0.27019,0.073,1.48338,0.2573,-1.5,0.41617,1.07291,0.19824,0.21204,0.04506,0.00203,1.54594,-0.43059,-1.5,0.13747,0.24522,0.04862,0.04954,0.01911,0.00037,1.46755,-0.07183,-1.5,0.02477,0.07156,TEMPERATURESCALING
cirrhosis,RANDOM_FOREST,MCE,3,84,1,9.4,0.92974,0.33591,0.23343,0.266,0.07076,5.97486,0.9864,-0.2877,0.05441,0.97853,0.57788,0.77381,0.77381,0.51348,0.72644,0.77381,0.53413,0.77381,0.77381,0.52148,0.74654,0.02713,0.04977,0.02713,0.32315,0.02381,0.01905,0.00673,5e-05,1.53017,0.70711,-1.5,0.01905,0.03333,1.78664,0.38239,2.03006,4.12113,0.69072,0.70661,-1.5,0.32018,4.65735,0.3346,0.30289,0.06414,0.00411,1.55928,0.62071,-1.5,0.27685,0.42406,0.14626,0.11092,0.07103,0.00505,1.42377,0.6231,-1.5,0.08249,0.24536,DIRICHLET
cirrhosis,SVM,MCE,3,84,1,9.4,0.98523,0.38695,0.36059,0.27996,0.07838,5.97078,0.33035,-1.08405,0.02628,0.97794,0.67138,0.67857,0.67857,0.46528,0.68056,0.67857,0.49402,0.67857,0.67857,0.46596,0.66162,0.02593,0.04039,0.02593,0.39594,0.05555,0.08333,0.03928,0.00154,1.0,-0.70711,-1.5,0.0,0.08333,9.70455,13.83937,6.10321,37.24916,1.19107,-0.70527,-1.5,1.0758,14.19848,0.5973,0.55979,0.05412,0.00293,1.57916,0.70669,-1.5,0.55828,0.67383,0.71238,0.53817,0.24872,0.06186,1.50207,0.70701,-1.5,0.53485,1.06412,MIXANDMATCH
cirrhosis,XGBOOST,MCE,3,84,1,9.4,0.94029,0.39843,0.24984,0.24076,0.05797,6.16271,1.1436,-0.35938,0.21943,0.93594,0.66529,0.75,0.75,0.49753,0.70419,0.75,0.51995,0.75,0.75,0.50719,0.72462,0.04671,0.06017,0.04671,0.37364,0.01111,0.01429,0.00449,2e-05,1.44868,-0.70711,-1.5,0.00476,0.01429,4.13821,5.54106,2.36278,5.58271,1.2814,-0.6813,-1.5,0.81037,6.06321,0.46294,0.4612,0.12613,0.01591,1.53048,0.02073,-1.5,0.30934,0.61829,0.37847,0.32797,0.2413,0.05822,1.27901,0.30474,-1.5,0.11144,0.69599,VECTORSCALING
cirrhosis,ADABOOST,ConfECE,3,84,1,9.4,0.0,0.53894,0.45226,0.12497,0.01562,6.35744,1.83605,3.51019,0.44898,0.94057,0.85766,0.55952,0.55952,0.18651,0.31307,0.55952,0.33333,0.55952,0.55952,0.23919,0.40149,0.01173,0.01173,0.01173,0.53573,0.01825,0.02381,0.00959,9e-05,1.3377,-0.67459,-1.5,0.00476,0.02619,0.67096,0.725,0.30475,0.09287,1.42027,-0.26042,-1.5,0.27365,1.01423,0.37532,0.39666,0.08803,0.00775,1.54358,-0.34931,-1.5,0.25843,0.47088,0.17479,0.1802,0.08309,0.0069,1.40814,-0.09745,-1.5,0.07043,0.27373,PLATT
cirrhosis,DECISION_TREE,ConfECE,3,84,1,9.4,1.23535,0.47694,0.31251,0.24559,0.06031,6.21761,0.82404,-1.32095,0.31251,0.84374,0.83329,0.69048,0.69048,0.50109,0.70223,0.69048,0.48116,0.69048,0.69048,0.48899,0.69368,0.00299,0.00299,0.00299,0.47535,0.04286,0.05,0.02103,0.00044,1.38215,-0.47018,-1.5,0.01429,0.06429,0.43888,0.18382,0.36951,0.13654,1.11076,0.70651,-1.5,0.17142,0.96139,0.28478,0.22974,0.0966,0.00933,1.50624,0.66967,-1.5,0.20401,0.42059,0.10235,0.05624,0.07489,0.00561,1.22564,0.69014,-1.5,0.04283,0.20797,TEMPERATURESCALING
cirrhosis,GRADIENT_BOOSTING,ConfECE,3,84,1,9.4,0.94029,0.34996,0.24511,0.24795,0.06148,6.064,1.06299,0.03629,0.10685,0.96544,0.58893,0.78571,0.78571,0.52099,0.73761,0.78571,0.54455,0.78571,0.78571,0.53114,0.75907,0.04535,0.15216,0.04535,0.32639,0.03968,0.04524,0.01139,0.00013,1.52049,-0.61563,-1.5,0.02381,0.05,6.14746,6.07761,0.8561,0.73291,1.57098,0.12185,-1.5,5.13563,7.22915,0.54897,0.51124,0.06589,0.00434,1.57481,0.67114,-1.5,0.49404,0.64162,0.54372,0.43378,0.19291,0.03721,1.49898,0.66976,-1.5,0.38246,0.81492,PLATT
cirrhosis,NAIVE_BAYES,ConfECE,3,84,1,9.4,0.84688,0.49034,0.38811,0.20066,0.04027,6.2758,0.64114,-0.64354,0.25532,1.0,1.58012,0.63095,0.63095,0.40699,0.58222,0.63095,0.4191,0.63095,0.63095,0.40449,0.59455,0.01352,0.04879,0.01352,0.49027,0.03572,0.0381,0.00337,1e-05,1.57838,-0.70711,-1.5,0.03095,0.0381,12.65608,11.80121,1.27188,1.61768,1.57783,0.70455,-1.5,11.71296,14.45407,0.56942,0.53589,0.06462,0.00418,1.57587,0.63856,-1.5,0.51255,0.65981,0.62777,0.46843,0.23716,0.05624,1.48817,0.70452,-1.5,0.45186,0.96303,MIXANDMATCH
cirrhosis,RANDOM_FOREST,ConfECE,3,84,1,9.4,0.9183,0.33513,0.22454,0.27041,0.07312,5.96161,1.00878,-0.27496,0.06103,0.97638,0.58479,0.78571,0.78571,0.52381,0.73895,0.78571,0.54122,0.78571,0.78571,0.52923,0.7574,0.02314,0.05969,0.02314,0.32655,0.02063,0.02381,0.0081,7e-05,1.46042,-0.5282,-1.5,0.00952,0.02857,0.47727,0.40144,0.16041,0.02573,1.50701,0.60347,-1.5,0.33003,0.70035,0.3113,0.29092,0.03748,0.0014,1.57475,0.65489,-1.5,0.27912,0.36386,0.10939,0.09347,0.03019,0.00091,1.53238,0.64445,-1.5,0.08305,0.15166,VECTORSCALING
cirrhosis,SVM,ConfECE,3,84,1,9.4,0.98523,0.38695,0.36059,0.27996,0.07838,5.97078,0.33035,-1.08405,0.02628,0.97794,0.67138,0.67857,0.67857,0.46528,0.68056,0.67857,0.49402,0.67857,0.67857,0.46596,0.66162,0.02593,0.04039,0.02593,0.39594,0.05555,0.08333,0.03928,0.00154,1.0,-0.70711,-1.5,0.0,0.08333,9.70455,13.83937,6.10321,37.24916,1.19107,-0.70527,-1.5,1.0758,14.19848,0.5973,0.55979,0.05412,0.00293,1.57916,0.70669,-1.5,0.55828,0.67383,0.71238,0.53817,0.24872,0.06186,1.50207,0.70701,-1.5,0.53485,1.06412,MIXANDMATCH
cirrhosis,XGBOOST,ConfECE,3,84,1,9.4,0.95871,0.37424,0.35766,0.26907,0.0724,5.96583,0.32906,-0.91594,0.0,1.0,1.00399,0.72619,0.72619,0.47917,0.68155,0.72619,0.50576,0.72619,0.72619,0.49179,0.70274,0.09014,0.22222,0.09014,0.37076,0.04206,0.04048,0.01365,0.00019,1.50837,0.1724,-1.5,0.02619,0.05952,2.47366,1.4039,1.71527,2.94215,1.26279,0.69292,-1.5,1.12308,4.89399,0.45901,0.46946,0.0189,0.00036,1.58373,-0.66049,-1.5,0.43248,0.47508,0.29205,0.29095,0.01959,0.00038,1.58172,0.08406,-1.5,0.26863,0.31657,HISTOGRM
cirrhosis,ADABOOST,brier_score,3,84,1,9.4,0.94994,0.3549,0.2637,0.26014,0.06767,6.02733,0.97578,-0.15433,0.02801,0.96857,0.61021,0.79762,0.79762,0.5285,0.74888,0.79762,0.55496,0.79762,0.79762,0.54063,0.77144,0.08813,0.27209,0.08813,0.34046,0.02143,0.02143,0.00389,2e-05,1.56104,0.0,-1.5,0.01667,0.02619,0.49739,0.37308,0.24829,0.06165,1.41479,0.62549,-1.5,0.27514,0.84394,0.3264,0.29506,0.06932,0.00481,1.55344,0.58571,-1.5,0.26162,0.42251,0.12628,0.09389,0.06159,0.00379,1.42304,0.64334,-1.5,0.07244,0.2125,MATRIXSCALING
cirrhosis,DECISION_TREE,brier_score,3,84,1,9.4,0.90593,0.41223,0.28867,0.24181,0.05847,6.17886,1.21443,-0.31461,0.23868,0.95557,0.71634,0.75,0.75,0.50487,0.70858,0.75,0.51662,0.75,0.75,0.50652,0.72311,0.02542,0.16146,0.02542,0.40215,0.00953,0.01429,0.00674,5e-05,1.0,-0.70711,-1.5,0.0,0.01429,3.51399,1.32324,3.33624,11.13053,0.97541,0.70183,-1.5,0.99049,8.22824,0.58565,0.53483,0.07886,0.00622,1.57224,0.69904,-1.5,0.5251,0.69703,0.63843,0.48038,0.27284,0.07444,1.46102,0.67453,-1.5,0.41261,1.02229,DIRICHLET
cirrhosis,GRADIENT_BOOSTING,brier_score,3,84,1,9.4,0.89262,0.32943,0.16534,0.25267,0.06384,6.02511,1.24242,0.39913,0.1374,0.94975,0.56817,0.80952,0.80952,0.55349,0.77111,0.80952,0.55873,0.80952,0.80952,0.55008,0.78173,0.06102,0.08079,0.06102,0.30568,0.02778,0.03333,0.01139,0.00013,1.44597,-0.6153,-1.5,0.0119,0.0381,10.54304,7.91558,7.38026,54.46819,1.23189,0.4889,-1.5,3.10894,20.60461,0.62355,0.58794,0.11092,0.0123,1.56257,0.44845,-1.5,0.50905,0.77365,0.89215,0.53533,0.56483,0.31903,1.31657,0.69548,-1.5,0.45165,1.68948,MIXANDMATCH
